3433950683,❤Дарья❤,c_h_e_r_n_i_c_h_k_a,False
776237362,"Церковь ""Новая Жизнь""",newlife__church,False
5772144378,АЛЕНА 💛 ФРИЛАНСЕР НА ШПАГАТЕ,apasynkovaa,False
4051369527,Маргарита Добрускина,margarita.dobruskina,False
260510144,Юрий Кавун,yuriy_kavun,True
2682021881,Наталия Швец✨💎,_nataliya.shvets,False
7015441945,Движимые Любовью,dvizhimye_liuboviu,False
7894798394,Александра Олейник,oleinik1285,False
7033951236,Серёжа Финик,seregafinik7,False
2130500513,Иван,yannix27,False
4159068025,Anna Bogoslavskaya🌟,annabogoslavskaya,False
3278094280,🅑🅔🅔 🅦🅗🅘🅣🅔 🐝,pray4beewhite,False
226968591,SKEEMANS CHURCH,skeemanschurch,False
3128246131,Мирослава Бублик,evelina_mause,False
11662887552,𝙽𝚊𝚝𝚊𝚕𝚢 𝚂𝚑𝚞𝚋𝚒𝚗𝚊,nata.shubina_photo,False
1519184711,Алекс Турск - King Pictures,alex_tursk,False
1243542781,Gospel People,gospelpeople,False
4041812849,Valeria,oarissee,False
12653578607,christian girl,_in_love_with_god_,False
5488970018,Олександр Савчук,savchukof,False
18278262990,Людмила,lubmila74,False
9441047574,До Края Земли,do_kraya_zemli,False
9037764888,будь светом 💡,tisvety,False
7001708572,Петр Лобойко,petrloboiko,False
6996406248,"Молодёжь ""Святой Троицы""💒",most.trinity,False
1148854387,4UBAND,4ubandmusic,False
4206980361,Aleksej,lysenkoaleksej,False
6070805373,Валентина Светличная,v_svetlichnaia,False
7152031133,💃ОДЕЖДА ОТ ПРОИЗВОДИТЕЛЯ,daria_fashion_ua,False
8502632430,Ruslan,dolynenkor,True
1074078901,Helen,helenka_99,True
14747050580,Радіо Лютер,radioluther,False
3560964961,Аньka,anuta_brana,False
9733641961,oksana svatenko,oksanasvat0701,False
497173421,,misharin_sergey,False
1663890,Hillsong UNITED,hillsongunited,False
5364638374,Разницин Константин,raznitsyn.k,False
1977649491,,victoria.dzenglyuk,False
3556710260,Аля Гавриленко,alinka_2492,False
26708491,💪🏻Богдан Коновалов💪🏻,pastor.iamzc,False
203357038,Александр Чувиров,alexchuvirov,False
1215396970,Mariia Fortova,mariia.fortova,True
28210489628,Техника из Германии,finik_texnika_germany,False
287931899,WOLRUSYOUTH,wolrusyouth,False
419782777,Alexandr Krishtal,alex_amadeo,False
1636763407,Daughter of the King. †💛,tomochka_golub,False
6728510605,👑Н💎А💎С💎Т💎Я👑,n_a_s_t_i_a2k20,False
5350443187,Светличный Николай,nik0511svet,False
5720686608,🌿A N N A🌿,annabell.vs,False
3029165034,Kolya Kulakevihc,kolya_kulakevihc,False
7073884005,Viktoriia Fortova,pikuliina,True
6291200753,Viktoria Lisna,lisnaviktoria,True
4255416342,Robert Cherniga,robert_cherniga,False
16096821313,"Слово из Библии, Статусы",statusislovo,False
3991048654,Илона Шевченко,ilonkashevchenko2,True
6955129700,Maks Lysenko,maksimly07,False
7571274510,My fire 🔥,my.fire,False
450635980,𝑌𝐴𝑁𝐴 𝑂𝑁𝑈𝐶𝐻𝐼𝑁𝐴 ♥ INSTA-МАСКИ,yanka.onuchina,True
7195065305,YOUTH ENERGY,youth.energy,False
8342007619,Алия Сатиева,aliia_satieva,False
965270903,Дмитрий Олейник,oldmian,False
6728056104,DOM.YOUTH,dom.youth,False
888833711,yakush.family,anechka_yakushevskaya,False
7694537745,God_is_love,___god_is__love,False
1983266977,🇺🇸,philippasynok,False
507834061,,mlt.worship,False
7008458735,Елена Вовчек,elenavovchek,False
1698476868,Yanochka Batig,yanochkabatig,True
599400991,Salim Kaylov,salimkaylov,False
2678938316,Raya,it.s.rach,False
5483993086,Limitless / Молодіжний Рух,limitless_ua,False
7753617870,Виктор,vi.ktor5330m,True
14654805501,Маслов Дмитрий,maslov.ua,False
5790906814,Это наше время,this_is_our.time,False
1357295990,Ira Kraft,i.kraft.life,False
1662822345,Дмитрий Остапенко,ostapenko.dmitriy,False
15961991063,Maryna Marchenko,marina.marchenko1,False
2470520951,Oleh Hrinkov,oleh.hrinkov,False
